order_id,product_id,add_to_cart_order,reordered
2584332,11519,13,0
2584332,32398,14,1
2584332,15700,15,0
2584332,31040,16,1
2584332,36082,17,0
2584332,4920,18,0
2593935,24852,1,1
2593935,4793,2,1
2593935,29594,3,1
2593935,1511,4,1
2593935,10603,5,1
2593935,27344,6,1
2597457,10814,1,0
2597457,47766,2,1
2597457,28993,3,1
2597457,6647,4,0
2597457,24852,5,1
2597457,47626,6,1
2604622,9338,1,1
2604622,23288,2,1
2604622,14140,3,1
2604622,22150,4,1
2604622,11822,5,1
2604622,18792,6,1
2604622,31888,7,1
2604622,43983,8,0
2604622,14970,9,0
2605255,42392,1,1
2606989,36735,1,0
2606989,22959,2,0
2606989,32864,3,0
2606989,27243,4,1
2606989,48423,5,0
2606989,4210,6,0
2607055,32478,1,1
2607055,48733,2,1
2607055,10473,3,1
2607055,45683,4,0
2607415,13914,1,1
2607415,8013,2,1
2607415,30591,3,1
2608193,5450,1,1
2608193,34969,2,1
2608193,4605,3,0
2608193,24830,4,0
2608193,2314,5,0
2608193,27845,6,1
2608193,24852,7,1
2608193,35907,8,0
2608193,34358,9,0
2608193,45007,10,0
2608193,25890,11,0
2608193,2622,12,0
2612566,9839,1,1
2612566,37664,2,1
2612566,28915,3,1
2612566,19660,4,1
2612566,19057,5,1
2615077,20796,1,1
2615077,130,2,1
2615077,3474,3,1
2615077,536,4,0
2615077,11580,5,0
2615077,43248,6,0
2615518,16249,1,1
2615518,9327,2,0
2615518,40706,3,0
2615518,21616,4,0
2615518,12341,5,0
2615518,30450,6,0
2615518,24810,7,0
2615518,19057,8,0
2615518,43961,9,0
2615518,6129,10,0
2615518,28849,11,0
2615945,25256,1,0
2615945,42701,2,1
2615945,30941,3,0
2615945,2829,4,0
2615945,48047,5,0
2615945,12034,6,0
2615945,34213,7,0
2615945,23543,8,1
2615945,21137,9,1
2615945,37766,10,0
2615945,35249,11,0
2615970,26397,1,1
2615970,8650,2,0
2615970,14283,3,0
2615970,20244,4,1
2615970,246,5,1
2615970,1244,6,0
2615970,10749,7,0
2615970,31541,8,0
2615970,28836,9,0
2615970,12817,10,1
2615970,39041,11,0
2615970,17616,12,0
2615970,20580,13,0
2615970,21376,14,0
2615970,40709,15,0
2615970,16290,16,1
2615970,37552,17,0
2626608,31506,1,1
2626608,35263,2,1
2626608,40068,3,1
2626608,14467,4,1
2627425,26315,1,1
2627425,45957,2,0
2627425,47388,3,0
2627425,21903,4,1
2627425,48364,5,1
2627425,48775,6,0
2627425,39984,7,0
2627425,41566,8,0
2627425,31508,9,0
2639837,22959,1,1
2639837,3732,2,1
2639837,24852,3,1
2639837,13517,4,1
2639837,16953,5,1
2639837,24908,6,0
2639837,35909,7,1
2639837,45,8,1
2639837,6589,9,0
2652966,25138,1,0
2652966,17944,2,1
2652966,4781,3,0
2652966,34243,4,1
2652966,633,5,0
2652966,17721,6,0
2654133,35536,1,1
2654133,14568,2,0
2655361,24852,1,1
2655361,11563,2,1
2655361,20985,3,1
2655361,33313,4,1
2655361,14168,5,1
2655361,29429,6,0
2655361,43568,7,1
2655361,47226,8,1
2655361,43049,9,0
2655361,25825,10,1
2656647,45504,1,1
2656647,5065,2,1
2656647,29292,3,0
2656647,47626,4,1
2656647,37687,5,1
2658106,42475,1,1
2658106,25379,2,1
2658106,31846,3,1
2658106,10473,4,1
2658880,33230,1,0
2658880,32650,2,0
2658880,38739,3,0
2658880,4086,4,0
2659697,8204,1,0
2659697,18411,2,0
2659697,46572,3,0
2659697,40928,4,0
2659697,21333,5,0
2659697,24852,6,0
2659697,18288,7,0
2659697,11837,8,0
2659697,1940,9,0
2659697,4461,10,0
2659697,30021,11,0
2659697,2350,12,1
2659697,16797,13,0
2659697,31553,14,0
2659697,44014,15,0
2659697,20378,16,0
2659697,30406,17,0
2659697,10492,18,0
2659697,22275,19,0
2659697,29529,20,0
2659697,23744,21,0
2659697,18659,22,0
2659697,47766,23,1
2659697,12914,24,1
2659697,31248,25,0
2659697,1247,26,0
2664620,46768,1,0
2664620,18962,2,1
2670992,14032,1,1
2670992,13535,2,1
2677350,44632,1,1
2677350,44342,2,0
2677350,14168,3,1
2677350,18699,4,0
2677350,4986,5,0
2677350,6107,6,0
2677350,28397,7,0
2683081,12692,1,0
2683895,15029,1,1
2683895,38664,2,1
2683895,40623,3,1
2686941,46088,1,1
2686941,41131,2,1
2686941,17994,3,1
2686941,41539,4,1
2686941,46822,5,0
2689252,27845,1,1
2689252,35851,2,1
2689252,5959,3,1
2689252,39178,4,1
2689252,14452,5,1
2689252,34005,6,1
2689252,19505,7,1
2689252,45223,8,1
2689252,37067,9,0
2689252,36714,10,1
2689252,39886,11,1
2689252,17530,12,0
2689252,11123,13,0
2689252,31231,14,0
2689252,8580,15,0
2689252,33725,16,0
2689668,33909,1,1
2689668,11679,2,1
2689668,13637,3,1
2689668,44683,4,1
2689668,29615,5,1
2689668,8744,6,1
2689668,4347,7,1
2689668,28577,8,1
2689668,21793,9,1
2689668,28993,10,0
2689668,41950,11,0
2689668,48454,12,0
2689668,40838,13,0
2689668,3800,14,0
2689668,37931,15,0
2702856,6369,1,0
2702856,29615,2,1
2702856,40310,3,0
2702856,14147,4,0
2702856,38563,5,0
2702856,30424,6,0
2702856,45149,7,0
2702856,25962,8,0
2704542,25146,1,0
2704542,24852,2,1
2704542,43967,3,0
2704542,35507,4,0
2704542,6184,5,0
2704542,16953,6,0
2704542,34222,7,0
2704542,16920,8,0
2704542,1940,9,0
2704542,9007,10,0
2704542,25839,11,0
2704542,23645,12,0
2704542,25613,13,0
2704542,46656,14,0
2704542,39170,15,0
2704542,35586,16,0
2704542,10307,17,0
2707154,2141,1,1
2707154,39121,2,0
2707154,48781,3,0
2715919,6978,1,0
2715919,38887,2,0
2715919,42625,3,1
2715919,49194,4,0
2715919,27714,5,1
2717830,9494,1,1
2717830,19660,2,1
2717830,32139,3,0
2717830,12575,4,1
2717830,48559,5,1
2717830,15290,6,1
2717830,25705,7,1
2717830,40706,8,0
2717830,11408,9,1
2717830,34358,10,1
2717830,35725,11,1
2717830,18234,12,0
2717830,25762,13,0
2717830,18072,14,1
2717830,11710,15,1
2717830,10749,16,1
2717830,10017,17,0
2717830,31553,18,1
2717830,10644,19,1
2717830,47626,20,1
2717830,33195,21,0
2717830,13231,22,0
2733134,31066,1,0
2733134,24852,2,1
2733134,28963,3,1
2733134,31506,4,1
2733134,32734,5,1
2733134,1529,6,1
2733134,33731,7,1
2733134,16185,8,1
2733134,34358,9,1
2733134,15392,10,1
2733134,45664,11,0
2733134,34969,12,1
2733134,25705,13,0
2733134,14074,14,0
2733134,22451,15,0
2733134,17794,16,1
2733134,41480,17,0
2733134,11408,18,0
2734430,33354,1,1
2734430,45282,2,1
2734430,40659,3,1
2734430,17319,4,1
2734430,4477,5,1
2734430,4162,6,1
2734430,41621,7,1
2734430,19180,8,1
2734430,16387,9,0
2734430,42827,10,1
2734430,11006,11,1
2734430,27642,12,0
2734430,27413,13,0
2734430,46853,14,0
2734430,7842,15,0
2734430,35963,16,0
2734430,17572,17,0
2734580,4656,1,0
2734580,5818,2,1
2735618,24521,1,1
2735618,7485,2,1
2735618,30391,3,1
2735618,41950,4,1
2735618,15592,5,1
2735618,32717,6,1
2735618,187,7,1
2735618,47209,8,1
2735618,22935,9,1
2735618,38159,10,1
2735618,31553,11,1
2735618,48130,12,0
2735618,7228,13,1
2735618,27365,14,1
2739767,38689,1,1
2739767,38129,2,1
2739767,4562,3,0
2739767,29487,4,1
2739767,4086,5,0
2739767,5025,6,1
2739767,38739,7,0
2739767,40604,8,1
2739767,48455,9,0
2739767,27881,10,1
2739767,28535,11,1
2739767,44949,12,0
2739767,35986,13,0
2739767,16290,14,0
2750166,47813,1,1
2750166,35769,2,1
2750166,47630,3,1
2750166,12845,4,1
2750166,3988,5,1
2750166,22307,6,1
2750166,47521,7,1
2751101,8501,1,0
2751101,44604,2,1
2751101,14104,3,0
2751101,24701,4,0
2751101,18800,5,0
2761587,5373,1,1
2761587,13829,2,1
2761587,42617,3,0
2761587,21137,4,1
2761587,43352,5,1
2762247,18382,1,1
2762247,43772,2,0
2766238,39928,1,1
2766238,6758,2,1
2766238,27966,3,1
2766238,9623,4,1
2766238,287,5,1
2766238,38562,6,1
2766238,28634,7,1
2766238,16759,8,1
2766238,7781,9,1
2766238,15872,10,1
2766238,44359,11,1
2766238,21927,12,1
2766238,7419,13,1
2766238,45106,14,0
2766238,1938,15,0
2766238,39772,16,0
2766238,2340,17,0
2766238,5603,18,0
2766238,34694,19,0
2766238,49217,20,0
2766238,17468,21,0
2766238,19057,22,0
2766627,13249,1,1
2766627,17679,2,0
2766627,48364,3,0
2766627,42265,4,0
2766627,17794,5,0
2766627,5025,6,1
2766627,15937,7,0
2766627,42625,8,0
2766627,8424,9,1
2766627,24964,10,1
2766627,40706,11,1
2766627,32689,12,0
2766627,41950,13,1
2766627,39877,14,1
2766627,26604,15,0
2766627,39928,16,0
2766627,38557,17,0
2769359,42110,1,1
2769359,27521,2,1
2779437,29941,1,0
2779437,13176,2,1
2779437,22825,3,1
2779437,27966,4,1
2779437,21137,5,1
2779437,21903,6,1
2779437,38662,7,1
2779437,24838,8,1
2779437,47788,9,1
2779437,21709,10,0
2779437,23650,11,1
2779437,24810,12,1
2779437,42110,13,1
2779437,29127,14,0
2779437,14715,15,1
2779437,19154,16,1
2779437,4945,17,0
2779441,41220,1,1
2779441,7916,2,1
2779441,4799,3,1
2779441,16797,4,1
2779441,13176,5,1
2779441,14267,6,1
2779441,28289,7,1
2779441,18234,8,1
2779441,28985,9,0
2779441,21288,10,1
2783750,26094,1,1
2783750,23800,2,1
2784192,6182,1,1
2784192,37229,2,1
2784192,12831,3,1
2784192,33290,4,1
2784192,26559,5,1
2784192,49598,6,1
2784192,27544,7,1
2784192,32299,8,1
2784192,44234,9,0
2784192,20364,10,0
2784192,18632,11,0
2784192,881,12,0
2784192,23782,13,0
2787322,33959,1,1
2787322,45066,2,0
2787322,33672,3,0
2787322,6274,4,0
2787322,13380,5,1
2787322,26736,6,0
2787322,30233,7,1
2787322,39275,8,0
2787322,21137,9,0
2787322,4920,10,0
2787322,19508,11,0
2787322,2582,12,0
2787322,11078,13,0
2787322,41950,14,0
2788699,37552,1,1
2788699,13380,2,0
2788699,27086,3,1
2788699,35948,4,1
2788699,24852,5,1
2788699,28682,6,1
2788699,47209,7,0
2788699,33754,8,1
2788699,9618,9,1
2788699,11193,10,1
2788699,8516,11,1
2788699,10106,12,1
2788699,21174,13,0
2788699,39911,14,0
2788699,41658,15,0
2788699,33768,16,1
2788699,48335,17,0
2788699,16676,18,1
2788699,5334,19,0
2790111,19348,1,1
2790111,37215,2,1
2790111,34690,3,1
2790111,49352,4,1
2790111,12916,5,1
2790111,35077,6,1
2790111,20126,7,1
2790111,6142,8,0
2790111,10500,9,1
2790111,32265,10,0
2790111,16959,11,0
2790111,22520,12,0
2790111,25170,13,1
2790111,17341,14,0
2790111,36032,15,0
2790111,31506,16,1
2790111,39351,17,0
2790111,19389,18,0
2792577,34234,1,1
2792577,14875,2,1
2792577,24852,3,0
2792577,4210,4,1
2792577,32478,5,1
2792577,44116,6,0
2792577,38200,7,1
2792577,36393,8,0
2792577,25146,9,0
2792577,5566,10,0
2792577,19068,11,1
2792577,25544,12,1
2792577,47626,13,1
2792577,34358,14,1
2792577,16797,15,1
2792577,32293,16,1
2795155,45007,1,0
2795155,24852,2,1
2795155,21938,3,0
2795155,3376,4,1
2795155,28849,5,1
2795155,12341,6,0
2795155,28985,7,0
2795155,16616,8,1
2795155,28289,9,1
2795155,42768,10,1
2795155,25926,11,1
2795155,16145,12,0
2795155,17594,13,1
2795155,9290,14,1
2795155,18382,15,1
2795155,13819,16,1
2795155,8087,17,1
2795155,8022,18,0
2795874,20959,1,1
2795874,24852,2,1
2795874,31789,3,1
2795874,23827,4,1
2795874,33651,5,1
2795874,39993,6,1
2795874,26497,7,1
2795874,26861,8,1
2795874,26493,9,1
2795874,48455,10,1
2795874,30391,11,1
2795874,4086,12,1
2795874,37609,13,1
2795874,12508,14,1
2795874,34968,15,1
2795874,13767,16,1
2795874,47284,17,1
2795874,40047,18,1
2795874,20883,19,1
2795874,22788,20,1
2795874,33884,21,1
2795874,20378,22,1
2795874,32710,23,1
2795874,34827,24,1
2795874,39108,25,1
2795874,39247,26,1
2795874,16797,27,1
2795874,26209,28,1
2795874,3390,29,1
2795874,15895,30,1
2795874,18468,31,1
2798028,23888,1,1
2798028,29577,2,1
2798028,44566,3,1
2798028,49007,4,1
2798028,15872,5,1
2798028,5124,6,1
2798028,20512,7,1
2798028,32271,8,1
2798028,14952,9,1
2798028,34862,10,1
2798028,3717,11,1
2798028,20896,12,1
2798028,9819,13,1
2798028,33548,14,1
2798028,14862,15,1
2798028,24852,16,1
2798028,49683,17,1
2798028,28378,18,1
2798028,47766,19,1
2801193,23915,1,1
2801193,11266,2,1
2801193,3298,3,1
2801193,39657,4,1
2801507,43867,1,0
2801507,7762,2,0
2805752,1695,1,1
2805752,35221,2,1
2805752,21333,3,1
2805752,44632,4,1
2805752,49520,5,1
2805752,21709,6,1
2805752,24235,7,1
2805752,34582,8,1
2805752,33508,9,1
2805752,37238,10,0
2805948,196,1,1
2805948,26348,2,1
2809547,9839,1,1
2809547,31683,2,1
2809547,10385,3,1
2809547,3599,4,1
2809547,13838,5,1
2809547,43122,6,1
2809547,22950,7,1
2809547,37011,8,1
2809547,34126,9,1
2809547,38662,10,1
2809547,45007,11,1
2809547,28373,12,1
2809547,43295,13,1
2809547,21938,14,1
2809547,47890,15,1
2809547,31282,16,1
2809547,47759,17,1
2809547,29075,18,1
2809547,47209,19,1
2809547,21295,20,1
2809547,47616,21,0
2809547,22908,22,1
2809547,9595,23,1
2809547,31717,24,1
2809547,46667,25,1
2809547,21903,26,1
2809547,47626,27,1
2809547,11069,28,0
2809547,32864,29,1
2809547,36180,30,1
2812591,38433,1,1
2812591,13176,2,1
2812591,16518,3,0
2812591,41068,4,0
2812591,2636,5,1
2814659,16953,1,0
2814659,4591,2,0
2814659,11182,3,1
2814659,44085,4,1
2814659,22699,5,1
2814659,12288,6,1
2814659,40210,7,1
2814659,32253,8,1
2814659,21524,9,1
2814659,44245,10,1
2819443,48808,1,1
2819443,38563,2,1
2819443,23445,3,1
2819443,23909,4,1
2823875,6848,1,0
2823875,42500,2,0
2823875,196,3,1
2824176,7837,1,1
2824176,32915,2,1
2824176,17080,3,0
2824176,44375,4,0
2824176,24239,5,1
2824176,8898,6,1
2824176,47965,7,1
2824176,16516,8,0
2824989,28993,1,1
2824989,27966,2,0
2824989,13176,3,1
2824989,39877,4,1
2824989,38635,5,0
2824989,35679,6,0
2824989,40394,7,0
2824989,32881,8,0
2824989,45190,9,0
2824989,41000,10,0
2824989,46654,11,0
2824989,16961,12,0
2824989,14344,13,0
2824989,20577,14,0
2824989,1940,15,0
2824989,13245,16,1
2824989,14947,17,0
2824989,9901,18,0
2824989,17288,19,0
2824989,22531,20,0
2824989,38890,21,0
2824989,4461,22,0
2824989,41302,23,0
2825121,21903,1,1
2825121,47766,2,0
2825121,30391,3,1
2825121,34969,4,0
2825121,45007,5,0
2825121,43961,6,1
2825121,31343,7,0
2825121,38383,8,0
2825121,31717,9,1
2825121,35939,10,0
2825121,41149,11,0
2825121,24964,12,1
2825121,7021,13,0
2825121,18027,14,0
2825121,15791,15,0
2825121,21010,16,0
2825121,45535,17,0
2825121,34126,18,1
2825121,20383,19,0
2825121,46667,20,1
2825121,9839,21,1
2825121,13176,22,1
2825121,22935,23,1
2825121,35221,24,1
2825121,3849,25,1
2825121,47672,26,1
2825121,6532,27,1
2825121,45123,28,0
2825121,8174,29,0
2825121,21616,30,0
2825121,18918,31,0
2825121,33731,32,0
2831476,3856,1,1
2831476,11163,2,1
2831476,24531,3,1
2831476,24160,4,1
2831476,20788,5,1
2831476,5932,6,0
2831476,18362,7,1
2831476,1819,8,0
2835751,14477,1,0
2835751,42310,2,0
2835751,3490,3,0
2835751,5383,4,0
2835751,48848,5,0
2835751,32717,6,1
2835751,30391,7,1
2835751,27336,8,0
2835751,33080,9,0
2835751,18135,10,0
2835751,45254,11,0
2835751,25818,12,0
2835751,25919,13,0
2835751,24852,14,0
2835751,48455,15,0
2835751,47209,16,0
2835751,10749,17,0
2835751,48104,18,1
2835751,12206,19,1
2835751,32210,20,0
2835751,8955,21,0
2835751,30489,22,0
2835751,28207,23,0
2835751,40009,24,1
2835751,38164,25,0
2835751,43165,26,0
2835751,46654,27,0
2835751,41699,28,0
2835751,25,29,1
2835751,16793,30,1
2835751,3143,31,0
2837244,45875,1,0
2837244,31915,2,1
2837244,17878,3,0
2837244,21903,4,1
2837244,15610,5,0
2837244,1194,6,0
2842283,36431,1,1
2842283,42475,2,1
2842283,45854,3,0
2842283,22935,4,1
2842283,44072,5,0
2842283,34282,6,0
2842283,4210,7,1
2844368,46041,1,1
2844368,44172,2,1
2844368,196,3,1
2844368,46562,4,1
2844368,41400,5,1
2852498,22234,1,0
2852498,47388,2,0
2852498,2350,3,0
2852498,7041,4,0
2852498,27845,5,1
2864229,21782,1,1
2864229,40795,2,1
2864229,5876,3,1
2864229,30534,4,1
2864229,11983,5,1
2864229,42731,6,1
2864229,8012,7,1
2864229,49544,8,1
2864229,35419,9,1
2864229,13944,10,1
2864229,39877,11,0
2864229,9366,12,1
2864229,18071,13,0
2864229,40973,14,0
2864229,16797,15,0
2866527,27668,1,1
2866527,5077,2,1
2866527,37212,3,1
2866527,32478,4,1
2866527,23446,5,0
2866527,2668,6,1
2866527,17615,7,1
2866527,17836,8,1
2866527,10492,9,0
2866527,4006,10,0
2866527,26397,11,0
2866821,21903,1,1
2866821,24852,2,1
2866821,46979,3,1
2866821,3957,4,1
2866821,33055,5,1
2866821,44359,6,1
2866821,47209,7,1
2866821,31066,8,0
2868034,4975,1,1
2868034,1463,2,1
2868034,42265,3,1
2868034,28199,4,1
2868034,45368,5,1
2868034,17355,6,1
2868034,23375,7,1
2868034,6927,8,0
2868191,21137,1,1
2868191,41220,2,0
2868191,4562,3,0
2868191,47209,4,1
2868191,26940,5,1
2868191,40706,6,0
2868611,38689,1,1
2868611,18288,2,1
2868611,43735,3,0
2868611,43643,4,1
2868611,20899,5,1
2868611,26364,6,1
2868611,33043,7,1
2868611,10292,8,0
2868611,30117,9,0
2868611,43713,10,0
2868611,24841,11,0
2868611,15649,12,1
2868611,31343,13,1
2868611,32864,14,1
2868611,46990,15,1
2868611,21903,16,1
2868611,48487,17,0
2868611,4600,18,0
2868611,31371,19,1
2868611,41376,20,0
2868611,40516,21,1
2873566,40199,1,1
2873566,3585,2,1
2873566,11440,3,1
2873566,33367,4,0
2873566,9637,5,1
2873566,34448,6,1
2873566,48341,7,0
2873566,22888,8,0
2873566,21903,9,0
2873566,20574,10,0
2873566,37766,11,0
2873566,20081,12,0
2873745,38768,1,1
2873745,21195,2,1
2873745,39275,3,1
2873745,5258,4,0
2876345,44570,1,1
2876345,9076,2,0
2876345,432,3,1
2876345,23441,4,0
2876345,20919,5,0
2876345,42315,6,0
2876345,13380,7,0
2876345,8952,8,0
2876345,7969,9,1
2877607,30039,1,1
2877607,24852,2,1
2877607,27086,3,1
2877607,35193,4,1
2877607,4210,5,1
2877607,23734,6,0
2877607,42518,7,1
2877607,22767,8,1
2877607,14176,9,1
2877607,29867,10,0
2877607,34000,11,0
2877607,11859,12,0
2877607,13733,13,0
2877607,12035,14,0
2877607,46041,15,0
2877607,45835,16,0
2880744,34371,1,0
2880744,7948,2,0
2880744,47280,3,1
2880744,21267,4,1
2880744,43073,5,1
2880744,2979,6,0
2880744,29970,7,0
2880744,5640,8,1
2880744,4066,9,1
2880744,20569,10,1
2881431,12341,1,1
2881431,30827,2,1
2881431,43352,3,1
2881431,21903,4,1
2881431,15541,5,1
2889454,10495,1,0
2889454,2742,2,1
2889454,24852,3,1
2889454,16797,4,1
2889454,38739,5,1
2889454,37289,6,1
2889454,32465,7,1
2889454,34358,8,1
2889454,20919,9,1
2889454,11488,10,1
2889454,32683,11,1
2889454,43295,12,0
2889454,12139,13,1
2889454,38113,14,1
2889454,30496,15,1
2889454,9076,16,1
2891355,4605,1,1
2891355,8393,2,1
2891355,9755,3,0
2891355,24852,4,1
2891355,45,5,1
2891355,47626,6,1
2891355,16797,7,0
2891355,43409,8,0
2891355,39108,9,0
2891355,18020,10,1
2891355,34115,11,1
2891810,34278,1,0
2891810,32465,2,1
2891810,19167,3,0
2891810,23910,4,0
2891810,12403,5,0
2891810,42384,6,1
2891810,28156,7,1
2891810,10411,8,0
2891810,28173,9,0
2893609,7035,1,1
2893609,9810,2,1
2893609,6193,3,1
2893609,13409,4,1
2893609,18926,5,1
2893609,24830,6,1
2893609,14575,7,1
2893609,20842,8,0
2893609,21137,9,0
2893609,19057,10,1
2893609,14540,11,1
2893609,31717,12,0
2893609,34429,13,1
2893609,4605,14,1
2893609,47626,15,1
2893609,47630,16,0
2893609,13512,17,1
2893609,46667,18,1
2893609,4799,19,1
2893609,28535,20,0
2893609,31343,21,0
2893609,31040,22,0
2893609,44548,23,0
2893609,7503,24,0
2893609,11123,25,0
2893609,6343,26,0
2893609,25890,27,0
2893609,19376,28,1
2893888,33768,1,1
2893888,13176,2,1
2893888,16283,3,1
2893888,12899,4,1
2893888,7252,5,0
2895034,13838,1,0
2895034,21253,2,0
2895034,44359,3,0
2895034,21903,4,1
2895034,24764,5,0
2895034,19057,6,0
2895034,20520,7,0
2895034,38383,8,0
2895034,31717,9,0
2895034,27683,10,0
2895034,42701,11,1
2895034,33294,12,0
2895034,35166,13,0
2895034,45007,14,0
2895034,41065,15,0
2895034,34243,16,0
2895034,11598,17,0
2895034,329,18,0
2895034,22831,19,0
2895034,12252,20,0
2897081,15012,1,1
2897081,25670,2,1
2897081,24838,3,1
2897081,45123,4,1
2897081,39280,5,0
2897081,48360,6,0
2898330,37520,1,1
2898330,42972,2,1
2898330,34452,3,1
2898330,22275,4,1
2905646,23763,1,1
2905646,45622,2,0
2905646,35915,3,1
2905646,34160,4,1
2905646,28439,5,1
2905646,9294,6,1
2905646,39719,7,1
2905646,30696,8,1
2905646,16965,9,1
2905646,8475,10,1
2905646,31533,11,1
2905646,35628,12,1
2905646,12212,13,0
2917865,22046,1,1
2917865,907,2,0
2917865,4724,3,0
2920031,18531,1,0
2920031,27086,2,1
2920031,36929,3,0
2920031,38557,4,0
2920031,11712,5,1
2920031,28204,6,1
2920031,48706,7,0
2920031,95,8,0
2920031,31717,9,1
2921844,18523,1,1
2921844,17461,2,1
2921844,25931,3,1
2921844,44661,4,1
2921844,6341,5,1
2921844,21938,6,1
2921844,41273,7,1
2921844,47209,8,1
2921844,36127,9,1
2921844,15576,10,0
2929106,13176,1,1
2929106,10715,2,1
2929106,18465,3,1
2929106,33120,4,1
2929106,34969,5,1
2929106,47209,6,1
2929106,45364,7,1
2929106,2002,8,1
2929106,11777,9,1
2929106,4920,10,1
2929106,43192,11,1
2929106,12572,12,1
2929106,812,13,1
2929106,36906,14,1
2929106,20676,15,1
2929106,30450,16,1
2929106,8479,17,1
2929106,25630,18,0
2929106,31890,19,0
2929106,38944,20,0
2929106,22124,21,0
2929106,33787,22,0
2929106,19156,23,0
2929106,8061,24,0
2936470,25753,1,1
2936470,20512,2,0
2936470,24024,3,1
2936470,23734,4,0
2936470,22802,5,0
2939651,24852,1,1
2939651,20899,2,1
2939651,23082,3,1
2939651,27086,4,0
2942114,28985,1,1
2942114,46833,2,0
2942114,25801,3,0
2942114,22142,4,0
2942114,48174,5,0
2942114,19019,6,1
2942114,21616,7,1
2942114,16185,8,1
2942114,33000,9,0
2942114,39619,10,1
2942114,38273,11,1
2942114,44632,12,1
2942114,35221,13,0
2942114,45671,14,1
2943385,44292,1,1
2943385,3873,2,1
2943385,3957,3,1
2951304,29615,1,0
2951304,23909,2,0
2951304,15359,3,0
2951304,23180,4,0
2951304,2380,5,0
2951304,39021,6,0
2951304,21709,7,0
2951304,47107,8,0
2951304,10411,9,0
2951304,44142,10,0
2951304,14897,11,0
2951304,15937,12,0
2951304,44683,13,0
2958000,10644,1,1
2958000,23375,2,1
2958000,38383,3,1
2958000,21938,4,1
2959404,47209,1,1
2959404,16797,2,1
2959404,1511,3,1
2959404,24852,4,1
2959404,30391,5,1
2959404,14218,6,1
2959404,17341,7,1
2959404,16759,8,1
2959404,41844,9,1
2959404,45066,10,1
2959404,27966,11,0
2959404,14901,12,1
2959404,15477,13,1
2959404,14992,14,1
2959404,14814,15,1
2959404,39160,16,1
2959404,17600,17,1
2959404,30353,18,1
2959404,12044,19,1
2959404,47626,20,1
2959404,43409,21,1
2959404,23695,22,1
2959404,33129,23,1
2959404,39491,24,1
2959404,39758,25,1
2959404,25476,26,1
2959404,34027,27,1
2959404,40706,28,1
2959404,8025,29,1
2959404,4920,30,1
2959404,37766,31,1
2959404,29204,32,1
2961194,28968,1,1
2961194,2240,2,1
2961194,1463,3,1
2961194,40386,4,0
2961194,36011,5,1
2961194,20344,6,0
2961194,24852,7,0
2961194,30849,8,0
2961194,32429,9,0
2965401,30442,1,1
2965401,35992,2,1
2965401,4210,3,1
2965401,11777,4,1
2965401,38739,5,1
2965401,5449,6,1
2965401,24852,7,1
2965401,10106,8,1
2965401,5077,9,0
2965401,42736,10,0
2965401,39619,11,1
2965401,15290,12,1
2965401,26604,13,0
2965401,16797,14,0
2965401,38051,15,1
2965401,4605,16,1
2965401,2452,17,0
2968643,28986,1,0
2968643,49567,2,1
2968643,44449,3,1
2968643,12320,4,0
2968643,39619,5,0
2968643,9020,6,1
2968643,13176,7,1
2968643,33000,8,0
2968643,18531,9,1
2968643,2180,10,0
2968643,19049,11,1
2975261,45668,1,1
2975261,41488,2,1
2975261,18432,3,0
2975261,27710,4,0
2975261,24852,5,1
2975261,13194,6,0
2975261,6550,7,0
2981157,49610,1,1
2981157,15429,2,1
2981157,24852,3,1
2981157,432,4,1
2981157,38942,5,0
2981157,36029,6,1
2982082,17469,1,1
2982082,21376,2,0
2982082,36076,3,0
2982082,13870,4,0
2982082,47144,5,0
2982082,48864,6,0
2985348,26348,1,1
2985348,8571,2,1
2985348,4938,3,1
2985348,11759,4,1
2985348,49463,5,1
2985348,46562,6,1
2985348,19767,7,1
2985348,13176,8,1
2987784,2935,1,1
2987784,3801,2,1
2987784,23288,3,0
2987784,12797,4,0
2987784,27086,5,1
2987784,47734,6,0
2989234,9678,1,0
2989234,13217,2,0
2989234,46424,3,0
2989234,9878,4,1
2989234,49445,5,0
2989234,20344,6,0
2989234,27462,7,0
2989234,18339,8,0
2989234,37002,9,0
2989234,43262,10,0
2989234,43248,11,0
2993458,47877,1,1
2993458,33504,2,1
2993458,47977,3,1
2993458,16696,4,1
2993458,35761,5,1
2993458,49007,6,1
2993458,12679,7,0
2997230,47141,1,1
2997230,22959,2,1
2997230,24852,3,1
2997230,10673,4,1
2997230,30989,5,1
3004510,33351,1,1
3004510,40516,2,0
3004510,49235,3,1
3004510,24707,4,1
3004791,18761,1,0
3004791,432,2,1
3004791,228,3,1
3004791,28849,4,1
3004791,43961,5,1
3004791,18918,6,1
3004791,8412,7,1
3004791,3843,8,1
3004791,34680,9,1
3004791,23744,10,1
3004791,27142,11,1
3004791,15887,12,1
3004791,9662,13,0
3010082,18615,1,0
3010082,38883,2,0
3010082,14032,3,0
3017970,33098,1,1
3017970,31717,2,1
3017970,15604,3,1
3017970,34358,4,1
3021935,46822,1,0
3024071,9405,1,1
3024071,15429,2,0
3027309,44667,1,0
3027309,37468,2,0
3027309,31231,3,0
3027309,36070,4,0
3027309,2913,5,1
3027309,16096,6,0
3027309,28156,7,0
3029205,19660,1,1
3029205,40709,2,1
