order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1076272,24401,prior,1,1,15,
94166,142958,prior,43,2,22,16.0
1923609,136782,prior,62,3,8,4.0
2209581,156418,prior,20,2,16,7.0
396920,160646,prior,51,1,11,6.0
2831773,204481,prior,23,1,22,6.0
3004494,117898,prior,6,3,17,24.0
2269975,96335,prior,22,0,16,4.0
1505518,152006,prior,3,3,13,9.0
12407,22317,prior,4,3,11,3.0
64239,163915,prior,30,2,16,9.0
2720019,90866,prior,3,6,21,0.0
2669489,26009,prior,17,1,12,7.0
2006486,145794,prior,13,0,19,11.0
1832065,29518,test,5,1,11,0.0
3077671,1410,prior,14,4,9,5.0
1843940,1659,prior,13,2,14,22.0
3358735,125883,prior,63,0,10,7.0
2141114,51144,prior,26,5,21,3.0
418971,106991,prior,19,5,8,4.0
1969479,154789,prior,3,3,11,30.0
818200,118843,prior,12,0,11,7.0
2216126,81562,prior,1,4,12,
2064042,97662,prior,4,2,11,1.0
2323984,39661,prior,3,0,14,30.0
518584,2520,prior,1,2,8,
2900470,1165,prior,1,2,11,
2065249,177494,prior,9,2,12,5.0
2881469,102919,prior,12,1,18,15.0
2817445,137184,prior,1,5,17,
846043,187923,prior,6,6,10,15.0
3313432,92174,prior,30,1,9,5.0
2022283,58685,prior,2,2,15,5.0
472381,172084,prior,47,3,9,2.0
1973091,147355,prior,7,2,10,9.0
1315495,191802,prior,3,1,11,16.0
2938375,105320,prior,22,6,16,5.0
126020,172449,prior,6,0,12,4.0
1714622,70911,prior,3,5,8,30.0
2209680,165288,prior,12,3,12,7.0
1051275,199030,prior,10,2,20,30.0
2682352,10108,prior,4,0,17,14.0
3260788,189750,prior,32,6,9,15.0
1074607,150586,prior,7,3,15,6.0
1750996,182160,prior,3,2,14,15.0
936674,72511,prior,27,2,14,2.0
700907,2279,prior,3,6,13,3.0
3280801,151345,prior,4,4,17,24.0
1278317,140014,prior,27,3,10,11.0
990803,164274,prior,41,2,14,6.0
3200965,186719,prior,4,0,12,30.0
368714,131406,prior,8,0,13,6.0
2781536,5287,prior,31,2,15,1.0
628588,79919,prior,15,6,12,0.0
2281863,46089,prior,12,6,17,30.0
712298,7084,prior,12,6,10,12.0
3055164,115151,prior,23,6,8,1.0
53510,45788,prior,53,4,12,2.0
3030936,101161,prior,18,1,15,4.0
1317409,3572,prior,16,4,9,11.0
3110878,53748,prior,23,5,9,10.0
197643,128987,prior,46,2,9,4.0
1993872,172509,prior,41,5,16,1.0
1255131,181634,prior,49,2,11,11.0
1063675,91421,prior,1,6,15,
2440239,94350,prior,18,6,11,7.0
483552,14956,prior,6,3,16,16.0
818066,22377,prior,34,3,11,5.0
2084387,63094,prior,3,0,18,30.0
3017888,46701,prior,38,3,6,5.0
2009294,130834,prior,2,1,15,13.0
251056,80433,prior,4,5,16,7.0
461995,105425,prior,7,1,17,6.0
715862,77167,prior,8,4,19,30.0
1813739,124509,prior,2,2,16,9.0
2658807,200205,prior,9,4,14,7.0
3044594,67674,prior,19,2,12,1.0
602119,20558,prior,24,0,10,1.0
47687,117573,prior,51,1,10,6.0
435268,160910,prior,2,2,9,30.0
1226570,109329,prior,87,0,13,9.0
388702,86403,prior,10,0,14,9.0
896037,202820,prior,9,4,14,3.0
3351293,173587,prior,5,4,18,7.0
1173485,54513,prior,2,6,16,5.0
241032,48148,prior,16,0,9,6.0
203591,26396,prior,8,5,11,7.0
242411,175260,prior,51,4,7,17.0
1828041,27328,prior,16,2,17,8.0
3241147,191902,prior,31,6,21,6.0
2408655,45990,prior,12,0,13,3.0
1242200,172097,prior,24,6,14,9.0
1478670,179761,prior,26,5,20,4.0
2566035,60420,prior,5,6,11,7.0
1060089,123424,prior,8,4,11,13.0
423803,176324,prior,4,6,14,21.0
2649716,130891,prior,3,1,9,30.0
2874951,161797,test,18,2,21,30.0
2720371,148884,prior,2,5,11,30.0
1672428,114617,prior,11,0,15,10.0
749380,174248,prior,1,6,9,
1032304,195371,prior,1,5,18,
2221658,189578,prior,50,4,17,5.0
3185356,155289,prior,29,5,1,1.0
2701218,158077,prior,38,3,11,14.0
195452,91812,prior,60,5,16,3.0
882610,191409,test,7,0,17,26.0
865900,174333,prior,59,1,10,3.0
1163277,109997,prior,2,1,9,30.0
1758896,16269,prior,51,0,23,7.0
740925,139472,prior,2,6,15,30.0
292026,21806,prior,6,1,13,9.0
2049128,112588,prior,22,3,15,7.0
3295583,189275,prior,10,0,10,5.0
232226,148698,prior,41,5,16,22.0
1405255,171550,prior,8,2,11,13.0
484275,187352,prior,46,0,15,11.0
2551037,61275,prior,11,3,13,6.0
2951155,200161,prior,10,0,17,12.0
246349,34466,prior,55,6,20,5.0
433069,100612,prior,22,4,18,1.0
1414092,56727,prior,5,4,14,24.0
1854454,79357,prior,36,5,10,4.0
2570614,17321,prior,6,6,12,30.0
890407,57729,prior,2,4,20,5.0
3205932,189218,test,15,4,13,23.0
2423481,109092,prior,8,5,17,4.0
597136,20774,prior,8,3,10,11.0
136425,127412,prior,4,1,11,21.0
2224959,129563,prior,16,1,12,1.0
2846788,18186,prior,5,0,7,21.0
328299,134824,prior,13,1,13,11.0
879281,138661,prior,15,5,17,11.0
2024985,79661,prior,19,2,17,3.0
79306,187980,prior,15,1,13,15.0
1116374,154426,prior,16,2,18,17.0
2378439,196331,prior,3,4,14,8.0
1563955,40206,prior,17,1,14,11.0
286742,2271,prior,2,1,11,26.0
3280162,25929,prior,14,2,15,10.0
2909699,39699,prior,21,3,18,30.0
1003764,8655,prior,2,2,9,8.0
1372634,42636,prior,1,2,15,
1075302,9350,prior,17,4,12,17.0
2486721,195999,prior,9,6,15,15.0
650451,85071,prior,6,2,19,23.0
1545619,3500,prior,17,6,16,7.0
3142439,94801,prior,4,5,14,30.0
1383612,108935,prior,40,0,10,14.0
1647970,69960,prior,19,5,13,6.0
2539017,204305,prior,11,3,17,16.0
2103147,163668,prior,4,4,17,5.0
486322,23705,prior,18,5,9,4.0
34303,198922,prior,41,4,17,8.0
1304894,204162,prior,4,2,9,6.0
925064,206174,prior,38,4,15,11.0
2389366,5632,prior,1,5,19,
2477402,81505,prior,16,4,10,2.0
1958843,149529,prior,11,1,7,24.0
2187702,70665,prior,13,4,17,1.0
631663,137513,prior,2,6,12,12.0
492731,121739,prior,4,2,10,13.0
1714715,102869,prior,10,0,8,21.0
1007577,63790,prior,41,1,9,5.0
2206157,67297,prior,15,0,16,7.0
1355427,139101,prior,30,1,10,9.0
3319898,37642,prior,4,6,18,19.0
629273,70014,prior,5,5,19,7.0
123756,132387,prior,29,2,20,4.0
1016830,32451,prior,43,1,14,4.0
1346823,28463,prior,1,4,9,
2460276,59838,prior,40,1,20,7.0
2416436,7337,prior,25,2,11,18.0
592960,39087,prior,3,4,21,2.0
2036731,87172,prior,28,6,15,30.0
896821,160647,prior,3,2,16,16.0
3375587,194452,prior,35,4,16,1.0
2552976,200976,prior,18,1,6,8.0
1352513,191521,prior,65,1,12,3.0
2725245,52679,prior,3,0,12,8.0
435096,135483,prior,1,3,16,
23083,89665,prior,7,6,21,7.0
3357210,32965,prior,12,2,9,2.0
331124,52875,prior,3,2,12,6.0
1619882,17614,prior,5,6,10,7.0
1954196,122552,prior,3,2,9,17.0
1939267,147462,prior,3,1,16,6.0
1023757,2758,prior,5,2,16,3.0
939814,185599,prior,10,5,14,20.0
3201013,122149,prior,13,6,20,7.0
2638174,54735,prior,6,0,14,11.0
2891400,33960,prior,14,2,18,2.0
593788,170757,prior,19,0,17,18.0
106989,67588,prior,3,6,12,8.0
3206055,192374,prior,6,5,18,0.0
482530,198444,prior,38,2,17,2.0
1056453,111579,prior,7,0,12,4.0
3396556,60202,train,41,6,22,14.0
1543517,69897,prior,8,6,10,0.0
2535833,134810,prior,26,3,14,5.0
893110,121350,prior,26,4,11,2.0
360612,138202,prior,22,0,15,10.0
748231,138143,prior,17,5,10,12.0
526491,65004,prior,7,1,13,5.0
1369620,175463,prior,27,1,14,18.0
2111139,50600,prior,7,3,10,29.0
1727381,56438,prior,16,0,18,30.0
377349,143388,prior,14,4,16,30.0
1670558,94690,prior,13,2,9,3.0
1493939,118929,prior,17,6,9,6.0
194418,122725,prior,35,4,8,7.0
1504449,106800,prior,6,3,11,30.0
1335919,23369,prior,20,6,8,6.0
2410162,40699,prior,21,3,17,4.0
1509869,94711,prior,2,1,13,19.0
1356331,77050,prior,7,5,17,3.0
635216,158365,prior,6,5,15,3.0
454197,142356,prior,9,5,7,30.0
857260,13533,prior,35,5,12,5.0
2194943,42182,prior,13,2,9,11.0
2454560,203622,prior,1,0,12,
1436841,62784,test,24,1,17,11.0
2793820,116307,prior,43,6,9,3.0
1925870,150729,prior,3,1,11,2.0
1343306,14221,prior,25,4,13,9.0
1892383,140713,train,7,3,16,10.0
26944,186267,prior,7,5,17,7.0
2526521,29767,prior,8,1,7,8.0
2851245,112437,prior,51,6,9,6.0
3392774,168419,prior,5,2,16,15.0
354168,28835,prior,8,0,15,30.0
622020,944,prior,3,5,13,15.0
2441664,125687,prior,2,0,18,14.0
1089426,129913,prior,15,4,18,9.0
3129533,57283,prior,7,6,12,1.0
2286057,196464,prior,66,0,8,3.0
637658,53935,prior,8,6,13,2.0
2654110,97411,prior,1,1,0,
1988800,158236,prior,2,4,17,16.0
105399,51549,prior,66,4,0,11.0
1773376,34293,prior,8,5,6,30.0
679841,152375,train,4,5,11,30.0
1486498,68623,prior,7,0,22,6.0
2862233,93840,prior,28,4,13,7.0
822989,103732,prior,36,2,13,5.0
2257091,52965,prior,14,0,8,9.0
1296525,203910,prior,1,4,21,
1383102,2044,prior,1,3,9,
2278119,204690,prior,19,6,9,14.0
3185345,182035,prior,5,1,11,6.0
2163087,91925,prior,10,2,11,11.0
3361068,185216,prior,24,4,19,18.0
2385878,127170,prior,70,4,9,1.0
663133,94117,prior,23,6,9,13.0
2828918,52821,prior,4,0,10,2.0
3206657,122295,test,4,0,12,2.0
1809124,69333,prior,3,6,14,30.0
115020,5718,prior,8,2,22,30.0
171980,127025,prior,25,4,7,5.0
1550614,108854,prior,28,5,17,6.0
1566984,78562,prior,16,2,8,3.0
500306,153778,prior,1,3,11,
2207710,188051,prior,31,5,15,17.0
2779855,58122,prior,24,4,16,2.0
1457678,96533,prior,22,2,11,5.0
2661475,106607,prior,11,3,17,17.0
64195,82030,prior,5,3,9,16.0
1251352,98246,prior,3,1,9,12.0
1561186,197825,prior,9,5,11,11.0
168233,156475,prior,70,2,16,1.0
2330138,145218,prior,4,0,15,9.0
2052104,1983,prior,4,2,15,2.0
2614555,205637,test,14,2,13,9.0
2455371,68176,prior,9,1,9,21.0
506297,176044,prior,15,0,11,7.0
936335,204863,prior,7,0,11,7.0
2836171,75668,prior,23,2,14,30.0
1394928,38014,prior,4,3,18,6.0
2414787,67834,prior,50,0,20,7.0
1401705,162162,prior,15,4,22,21.0
1954430,7866,prior,6,4,16,8.0
1789615,36149,prior,4,6,11,3.0
1353979,25167,prior,12,1,12,5.0
1511454,194308,prior,8,0,15,2.0
999037,190231,prior,3,2,22,30.0
275381,159680,prior,8,1,11,6.0
2130059,160171,prior,13,2,15,1.0
2297715,32969,prior,7,5,10,30.0
1979820,124596,prior,16,3,21,22.0
778752,39262,prior,14,4,9,15.0
2115160,102529,prior,20,4,13,9.0
53206,195711,prior,4,4,15,25.0
747619,179263,prior,1,0,15,
2355914,161441,prior,18,4,9,2.0
929797,42372,prior,6,2,12,29.0
1174064,903,prior,2,0,10,30.0
3210457,197636,prior,11,2,13,30.0
1846780,161549,prior,28,2,9,5.0
3012560,118703,prior,11,0,9,4.0
2619813,122353,prior,9,2,14,20.0
1445557,196594,prior,17,3,18,8.0
1250208,86532,prior,25,1,8,3.0
2598668,84010,prior,2,4,19,25.0
838489,143216,prior,1,5,17,
1879224,186162,prior,6,1,12,6.0
1304448,63889,train,19,3,12,9.0
225196,72891,prior,4,4,11,30.0
3096048,89221,prior,51,2,12,0.0
2204276,121092,prior,1,2,12,
1074028,17436,prior,24,4,15,11.0
2398831,90721,prior,10,6,11,13.0
2698857,134405,prior,2,3,13,4.0
5989,127676,test,15,2,10,4.0
3295783,189241,prior,25,6,12,6.0
2053526,198420,prior,5,2,15,29.0
520901,119825,prior,56,2,14,1.0
5971,145454,prior,80,4,11,7.0
2396536,40163,train,14,5,8,11.0
3090454,197364,prior,14,3,11,11.0
3308008,168814,prior,43,6,21,7.0
800224,23301,prior,31,0,21,14.0
2880508,88264,prior,2,4,17,8.0
2991108,104508,prior,19,4,18,3.0
465151,155014,prior,5,6,21,2.0
2675396,28775,prior,44,3,2,4.0
2127941,81775,prior,4,3,16,5.0
2856813,58222,prior,5,4,17,30.0
851848,203806,test,7,4,19,30.0
2634130,101355,prior,5,5,13,6.0
2802392,93508,prior,11,0,15,2.0
3048657,165876,train,10,4,19,10.0
645663,118068,prior,45,2,13,2.0
3071793,17181,prior,14,6,16,1.0
2843114,145239,prior,33,0,13,8.0
3236405,18210,prior,6,0,8,6.0
228730,136109,prior,19,1,13,17.0
190179,66403,prior,21,0,15,14.0
108481,97057,prior,10,6,12,11.0
2284797,36285,prior,34,4,11,2.0
3065752,63824,prior,1,6,12,
2891935,47125,prior,10,2,21,14.0
2033339,82850,prior,47,4,11,19.0
2731802,155293,prior,7,2,9,15.0
9493,170729,prior,4,6,16,30.0
356215,53442,prior,2,0,14,30.0
801367,185711,prior,18,4,17,30.0
283944,199845,prior,4,2,13,5.0
274693,84261,train,5,1,14,30.0
2312348,152158,prior,50,0,17,8.0
2732196,119773,prior,36,6,16,8.0
241812,136475,prior,3,5,12,30.0
2416625,11412,prior,24,6,21,9.0
2918145,157346,prior,66,1,22,5.0
3122137,29965,test,8,0,14,30.0
560718,21535,prior,15,3,9,15.0
2140069,124346,prior,13,5,8,12.0
121665,59562,prior,5,6,17,13.0
211714,25508,prior,36,6,14,0.0
2644423,75243,prior,15,5,11,2.0
2608960,176376,prior,40,0,14,6.0
2495670,49956,prior,3,4,15,10.0
1678302,178130,prior,12,6,20,5.0
2302653,56975,prior,13,5,15,5.0
1858627,126416,train,32,2,13,13.0
1554113,102476,prior,17,0,14,4.0
1585683,113166,prior,3,2,17,13.0
1758864,125309,prior,15,5,15,4.0
292761,128263,prior,29,1,13,8.0
3086719,114376,train,23,0,19,0.0
1865523,66056,test,25,1,11,4.0
3055486,85248,prior,1,4,15,
809235,98479,prior,9,0,10,7.0
2477088,161770,prior,23,2,17,5.0
1779612,56430,prior,1,0,14,
1784634,117113,prior,24,0,10,1.0
3061095,177781,prior,1,0,17,
2221016,178053,prior,24,1,12,3.0
1147529,335,prior,2,6,11,30.0
420447,26232,prior,12,1,14,5.0
3220983,168032,prior,13,1,15,29.0
2304482,178482,prior,8,4,1,28.0
1961692,160795,train,6,0,9,20.0
1352068,99805,prior,55,6,18,4.0
2629608,72105,prior,2,3,13,5.0
1493073,21950,prior,6,0,5,29.0
1790691,160756,prior,20,0,16,6.0
3187487,73501,prior,15,0,18,7.0
342571,74918,prior,6,1,16,16.0
1423409,117921,prior,21,1,14,21.0
183665,117419,prior,16,1,18,1.0
118881,168668,prior,24,4,14,7.0
2447858,180826,prior,5,2,10,15.0
1234813,182931,prior,35,4,12,11.0
241208,83310,prior,7,4,17,12.0
339820,179325,prior,3,5,19,30.0
2330467,47901,prior,1,4,17,
668750,109818,prior,15,6,19,11.0
1459962,115796,prior,2,2,14,8.0
1728955,178905,prior,2,4,17,30.0
17712,183569,prior,12,4,9,10.0
2840892,50081,prior,31,0,9,9.0
3211924,62007,prior,17,0,8,10.0
1471057,184244,prior,1,2,13,
1913412,88987,prior,44,0,9,15.0
533338,119526,prior,7,1,15,21.0
2636883,95490,prior,1,0,13,
2935368,170732,prior,63,0,18,5.0
3329451,97278,prior,7,0,9,8.0
2893227,172509,prior,47,2,8,2.0
2969799,55727,prior,67,2,8,4.0
2461427,204660,train,4,1,11,30.0
3066242,142275,prior,27,1,17,5.0
1960342,29821,prior,10,5,13,30.0
820413,178306,prior,18,0,8,8.0
2240911,52050,test,6,0,19,2.0
1448542,31907,prior,5,6,3,8.0
2895188,60877,prior,11,5,11,6.0
1691653,115794,prior,53,5,15,3.0
3267336,122298,prior,10,5,12,7.0
57356,203979,prior,5,0,19,5.0
1115775,21669,test,23,4,12,7.0
1743117,3097,prior,16,1,15,8.0
2861491,175605,prior,27,0,12,6.0
3410995,33717,prior,7,6,14,14.0
73664,20834,prior,7,2,13,13.0
2903463,161017,prior,18,0,19,3.0
447821,159176,prior,1,2,18,
2309057,9003,prior,4,4,9,2.0
2497708,13256,prior,4,4,17,30.0
2610122,174371,prior,10,3,19,17.0
1993052,30561,test,5,0,9,3.0
3023576,82367,prior,4,5,11,11.0
143821,36220,prior,1,4,18,
2769568,69493,prior,13,4,8,4.0
452033,27875,prior,4,5,16,11.0
1376410,32881,prior,7,5,13,4.0
1976035,138825,prior,11,1,7,29.0
229315,161522,prior,16,5,10,24.0
2565106,144297,prior,3,0,12,10.0
736714,88823,prior,10,5,13,8.0
1163133,119392,prior,44,5,11,3.0
2507270,164030,prior,12,2,20,6.0
1379100,40658,prior,36,2,14,2.0
1270553,181333,prior,1,3,9,
170365,37567,prior,1,3,16,
3272998,198922,prior,35,4,15,9.0
1839935,202844,prior,13,1,7,9.0
3354091,90654,prior,23,2,12,3.0
146782,171277,train,10,2,19,30.0
775099,141174,prior,57,4,15,0.0
1172060,161468,prior,4,2,14,23.0
855805,203229,test,46,6,12,8.0
2761462,35709,prior,4,0,20,7.0
1068955,78637,prior,4,0,17,8.0
2453727,135365,prior,30,3,12,10.0
1517269,95362,prior,32,0,19,6.0
2800261,113011,prior,6,6,16,30.0
85003,110573,prior,20,6,14,20.0
2184190,179240,prior,22,4,16,2.0
1192695,187366,prior,6,0,14,8.0
298930,30444,prior,14,2,15,11.0
2264635,18090,prior,16,0,17,8.0
607302,123461,prior,22,0,12,8.0
1121457,184177,prior,33,6,14,5.0
735055,89905,prior,7,5,13,12.0
330034,87045,prior,5,1,20,11.0
3165014,30220,prior,1,3,11,
2831547,156546,prior,13,5,23,7.0
1229816,162792,prior,1,0,21,
2687093,26708,prior,54,1,7,7.0
1944402,199173,prior,19,1,10,0.0
1338252,197296,prior,21,6,3,13.0
2277700,103729,prior,1,3,18,
2307659,19596,prior,1,0,15,
286739,30118,prior,42,0,12,14.0
667611,195037,prior,3,4,17,24.0
3113496,182075,prior,7,1,9,14.0
1777693,37983,prior,55,5,23,1.0
1875421,9432,prior,35,1,14,15.0
1007677,24168,prior,20,4,8,16.0
2374956,202668,prior,15,1,18,15.0
2985315,100889,prior,9,5,13,7.0
957812,195794,prior,8,2,11,7.0
3122740,25416,prior,92,6,15,7.0
1901751,68875,prior,7,5,20,3.0
203421,156344,prior,25,4,16,30.0
1491163,65413,prior,2,6,10,4.0
593482,75457,prior,7,4,18,7.0
2923648,1759,prior,26,3,8,5.0
1267663,31189,prior,13,3,15,1.0
2411318,166795,prior,27,0,12,22.0
2117995,61857,prior,13,1,17,3.0
954887,159867,prior,4,0,15,8.0
2924559,204622,prior,35,2,23,2.0
610492,171627,prior,70,6,9,1.0
2155482,67461,prior,30,0,13,2.0
1560055,110979,prior,48,1,21,0.0
2461769,95349,prior,25,4,19,5.0
518951,123940,prior,45,5,15,4.0
1731473,203523,train,56,2,14,8.0
2836515,9518,prior,6,6,11,10.0
2463396,18488,prior,18,0,10,9.0
1612743,46679,prior,11,3,12,23.0
989364,182087,prior,7,2,15,29.0
1582223,78993,prior,29,3,15,10.0
3360199,34704,prior,2,4,15,19.0
2868132,80054,prior,1,0,17,
2894060,11462,prior,10,3,15,9.0
1284503,173034,prior,7,1,23,22.0
771533,205333,prior,7,2,14,21.0
1092447,50570,prior,10,0,19,20.0
370089,183035,prior,35,3,17,6.0
2173661,92645,prior,29,5,15,6.0
1877204,175918,prior,6,1,9,30.0
2070658,126848,prior,72,3,21,0.0
3321325,99491,prior,28,0,16,10.0
3156879,123398,prior,3,3,17,30.0
2743348,15191,prior,28,3,13,5.0
3179428,73301,prior,51,2,5,8.0
730440,168855,prior,29,5,18,4.0
1330251,1990,prior,27,4,16,14.0
2107365,65669,prior,2,0,20,11.0
2687996,190761,prior,9,6,16,30.0
1848869,54471,prior,13,4,10,2.0
2694197,74086,prior,21,6,20,0.0
1617213,107061,prior,50,1,17,8.0
3387118,43751,prior,5,2,16,30.0
2132922,71280,prior,7,2,14,11.0
3289841,99082,prior,28,4,11,8.0
1428583,100634,prior,33,2,18,8.0
73840,201723,prior,29,1,9,12.0
3240715,123765,prior,33,3,15,5.0
853590,122629,prior,24,3,12,30.0
1471191,101258,prior,10,1,21,4.0
1168001,178989,prior,15,3,16,0.0
2999424,140036,prior,7,6,10,5.0
3070729,120268,prior,12,5,13,6.0
2051131,83558,prior,2,1,12,17.0
3324348,185331,prior,32,3,4,2.0
1383028,30113,prior,21,0,13,6.0
1013400,159582,prior,19,6,12,7.0
2667362,3004,prior,21,4,18,14.0
244867,19186,prior,18,1,17,2.0
1654706,88840,prior,4,0,11,7.0
1173567,199099,prior,12,6,21,30.0
2673394,190168,prior,1,1,11,
2412339,87530,prior,10,2,12,17.0
1294122,186317,prior,29,1,12,4.0
277195,186606,prior,7,1,18,1.0
1819057,8659,prior,5,2,16,22.0
1387652,114841,prior,9,4,10,9.0
518373,13241,prior,3,5,8,5.0
358187,124788,prior,1,4,14,
147132,41285,prior,4,4,15,6.0
179118,46241,prior,10,2,7,15.0
2826292,114163,prior,1,4,11,
295294,87037,prior,17,2,9,7.0
2448696,87242,prior,39,6,14,12.0
2009068,58891,prior,7,5,19,1.0
1851249,191114,prior,34,2,14,1.0
1770062,78529,prior,25,5,14,10.0
484659,83018,prior,27,3,12,2.0
2473718,205709,prior,9,6,10,10.0
96117,58301,train,7,0,10,30.0
3216423,183749,prior,32,3,10,10.0
2351750,179642,prior,12,2,12,1.0
1833077,126878,prior,33,3,7,7.0
2377769,37237,prior,37,2,6,8.0
1302830,121718,prior,4,3,13,2.0
3379124,192168,prior,1,3,19,
2878494,38123,prior,6,1,13,13.0
1195230,134540,prior,97,3,12,2.0
230816,36995,prior,2,1,22,25.0
2920252,3059,prior,5,3,20,24.0
1167232,113832,prior,5,5,10,18.0
2482654,63946,prior,22,5,19,5.0
998081,85593,prior,5,3,15,0.0
2695280,67653,prior,1,6,15,
834314,186342,prior,4,2,7,30.0
535128,46412,prior,59,3,6,8.0
915885,41990,prior,1,6,9,
2702443,129707,prior,3,5,19,7.0
485777,103074,prior,18,4,17,0.0
1705977,2383,prior,8,1,0,7.0
2448034,97430,prior,11,3,9,22.0
2399369,3524,train,6,6,15,30.0
1557194,159145,prior,14,1,23,0.0
125162,46140,prior,3,6,19,7.0
2148727,38930,prior,7,0,12,5.0
2643519,197071,prior,5,1,11,11.0
364092,36354,prior,7,3,8,3.0
1762149,123382,prior,4,3,15,7.0
3101834,97794,prior,37,6,8,1.0
84280,167033,prior,10,1,15,12.0
2729865,2361,prior,6,1,9,22.0
1432450,155346,train,7,3,11,17.0
2121022,60787,train,20,3,17,30.0
1154434,45815,prior,17,6,12,13.0
2670915,76450,prior,3,0,13,11.0
3257432,84152,prior,33,0,13,22.0
3242671,20963,prior,36,5,11,4.0
1788108,2443,prior,13,6,12,8.0
659156,113536,prior,2,2,11,5.0
1376096,33465,train,10,0,15,30.0
2772695,108742,prior,14,6,12,30.0
1218409,1254,prior,14,4,22,11.0
2064180,16364,prior,69,5,13,1.0
2301903,197640,prior,36,4,14,4.0
2285332,82573,prior,17,0,13,4.0
2858943,91876,prior,28,0,12,12.0
1164315,202558,prior,8,2,22,3.0
992280,115648,test,7,5,15,14.0
785618,171778,prior,5,1,20,5.0
1476623,144347,prior,8,2,11,30.0
1885402,154085,prior,15,4,15,6.0
338182,193809,prior,5,0,14,30.0
238877,138255,prior,2,0,7,30.0
142478,26152,prior,3,5,13,2.0
828069,148583,prior,42,0,13,14.0
3122518,113978,prior,30,3,10,4.0
2090396,97400,prior,3,3,3,13.0
3089683,74523,prior,4,0,16,8.0
1332897,172491,prior,5,3,7,30.0
382689,83608,prior,35,6,16,3.0
417800,93451,prior,13,0,10,30.0
482106,185650,prior,65,0,19,2.0
1378325,26589,prior,18,4,9,11.0
486849,10592,prior,10,6,19,7.0
492334,161610,prior,2,0,15,9.0
355658,168138,prior,56,1,22,3.0
2509196,110043,prior,6,1,9,29.0
2748068,7436,prior,14,4,14,10.0
553191,61377,prior,1,2,17,
2124973,196318,prior,15,4,14,13.0
1889241,163988,prior,2,6,14,11.0
2776537,119109,prior,18,0,22,30.0
3054157,93269,prior,15,1,16,7.0
2016261,44086,prior,12,3,8,30.0
1129015,13607,prior,22,6,8,6.0
465255,42955,prior,24,3,12,2.0
610966,116368,prior,12,1,13,2.0
1638872,76566,prior,11,1,14,5.0
1738301,177893,prior,74,3,9,1.0
2418811,91397,prior,27,4,11,4.0
1085029,6035,prior,13,0,0,18.0
3384564,11774,prior,39,1,11,7.0
1509883,129114,prior,30,1,9,27.0
1478870,15225,prior,7,0,12,30.0
1251754,3121,prior,9,0,17,20.0
588460,133642,prior,89,2,11,4.0
1008988,136895,prior,9,2,16,8.0
3343173,140233,prior,25,4,11,6.0
842500,14490,prior,21,0,15,19.0
1603903,117275,train,7,0,17,8.0
2139383,153437,prior,55,4,12,4.0
1243061,173429,prior,2,3,16,30.0
2966527,91076,prior,11,2,16,30.0
690196,154446,prior,13,0,23,10.0
1724821,49765,prior,3,3,12,6.0
2705266,115231,test,6,0,10,6.0
3335920,50071,prior,7,2,11,7.0
2877607,157306,train,6,4,10,6.0
161228,33386,prior,22,1,16,8.0
1347268,75765,prior,45,0,10,3.0
714113,197202,prior,38,5,13,7.0
2872583,181881,prior,27,4,23,6.0
2277245,31098,prior,58,1,13,1.0
3258288,36508,prior,38,1,17,3.0
1822606,39629,prior,2,6,19,7.0
143782,97816,train,65,4,12,9.0
859718,201283,prior,5,4,11,4.0
2651421,3223,prior,24,1,9,7.0
382713,40034,prior,20,3,15,6.0
2803640,200918,prior,5,4,12,25.0
2884662,41697,prior,16,6,9,9.0
1908448,39189,prior,4,6,16,30.0
1086098,29771,test,5,1,14,27.0
574741,63694,prior,5,5,10,7.0
931928,78759,prior,4,3,16,30.0
145609,19510,prior,38,3,20,8.0
2021311,81590,prior,20,6,15,13.0
1323269,63718,prior,93,4,18,2.0
1737388,148882,prior,18,0,16,13.0
2031186,45417,prior,44,2,10,8.0
3067288,186195,prior,3,3,17,30.0
21768,116789,prior,42,4,15,28.0
236461,160869,prior,16,2,9,29.0
1934398,137852,test,42,3,22,5.0
1637279,180589,prior,1,6,11,
284045,140816,prior,4,2,15,15.0
2464931,75552,train,6,1,15,14.0
925695,20592,prior,1,6,0,
2373679,190342,prior,13,4,11,3.0
2824176,70124,train,13,0,16,7.0
7210,165813,prior,95,3,15,2.0
152437,183512,prior,34,1,12,4.0
1767326,95763,prior,3,5,15,2.0
2256192,12241,prior,18,4,10,22.0
3028175,120246,prior,25,1,7,8.0
2782242,176228,prior,46,0,15,9.0
332776,86645,prior,37,4,11,2.0
2952346,96385,prior,11,6,16,8.0
1437988,22451,prior,22,0,11,5.0
886110,49276,prior,30,0,8,2.0
955342,100825,prior,73,3,10,1.0
2419125,110282,prior,17,3,17,4.0
743323,130555,prior,6,5,19,19.0
1595031,175715,prior,38,5,15,4.0
654081,175120,prior,26,2,1,2.0
1688705,49689,prior,46,6,15,7.0
2071210,143623,prior,8,0,11,12.0
587004,62677,prior,7,4,17,30.0
3153877,173569,prior,7,6,16,28.0
3370457,3324,prior,8,0,12,18.0
2328578,31808,prior,4,0,9,30.0
2180509,49842,prior,18,1,21,4.0
2544820,61265,prior,15,0,15,6.0
